id,text,english_text,url
vocabulary-sample-4583,سگ پشمالو دنبال توپ می دود.,The shaggy dog is running after the ball.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4583.mp3
vocabulary-sample-4582,یک سگ قهوه ای و یک سگ سیاه,a brown dog and a black dog,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/4582.mp3
vocabulary-sample-3713,سگ حیوون (حیوان) وفاداریه (وفاداری است).,Dogs are loyal animals.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3713.mp3
vocabulary-sample-2208,سگ پشمالو در حال دویدن به دنبال توپ است.,The shaggy dog is running after a ball.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2208.mp3
vocabulary-5687,پدربزرگ,grandfather,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5687.mp3
vocabulary-sample-3708,پدربزرگم نود سالشه (سالش است).,My grandfather is 90.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3708.mp3
vocabulary-5691,به دنیا آمدن,to be born,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5691.mp3
vocabulary-sample-3716,اون تو (او در) آمریکا به دنیا اومد (آمد).,He/she was born in America.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3716.mp3
vocabulary-5689,بانمک,cute,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5689.mp3
vocabulary-sample-3711,با نمک میخندی!,You have a cute laugh!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3711.mp3
vocabulary-4570,حتماً,sure,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/4570.mp3
vocabulary-sample-3717,حتماً میرم (می‌روم).,I'll surely go.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3717.mp3
vocabulary-sample-3478,حتماً به شما کمک خواهم کرد.,"Sure, I'll help you.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3478.mp3
transcript_1096-1,سلام روز بخیر به ایران خوش اومدین (آمدید).,"Hello, good day, welcome to Iran.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/1.mp3
transcript_1096-2,سلام خیلی‌ ممنون.,"Hello, thanks a lot.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/2.mp3
transcript_1096-3,پاسپورت لطفاً!,"Passport, please.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/3.mp3
transcript_1096-4,بفرمائید!,Here you are.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/4.mp3
transcript_1096-5,چه مدت در ایران می مونید (می مانید)؟,How long are you going to stay in Iran?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/5.mp3
transcript_1096-6,حدود ۳ هفته.,About 3 weeks.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/6.mp3
transcript_1096-7,برای دیدار یا کار؟,Business or a visit?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/7.mp3
transcript_1096-8,برای دیدار.,For a visit.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/8.mp3
transcript_1096-9,کجا اقامت دارین (دارید)؟,Where are you going to stay?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/9.mp3
transcript_1096-10,در هتل آزادی.,At Azadi Hotel.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/10.mp3
transcript_1096-11,خوش بگذره (بگذرد) روز خوش.,Have a pleasant stay! Good day!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/11.mp3
transcript_1096-12,مرسی‌ همچنین.,"Thanks, same to you.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/12.mp3
transcript_1096-1,salaam rooz bekheyr be 'iraan khosh oomadin (aamadid).,"Hello, good day, welcome to Iran.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/1.mp3
transcript_1096-2,salaam kheyli mamnoon.,"Hello, thanks a lot.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/2.mp3
transcript_1096-3,paasport lotfan!,"Passport, please.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/3.mp3
transcript_1096-4,bafarmaa'id!,Here you are.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/4.mp3
transcript_1096-5,che moddat too 'iraan mimoonin (mimaanid)?,How long are you going to stay in Iran?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/5.mp3
transcript_1096-6,hodood-e se hafte.,About 3 weeks.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/6.mp3
transcript_1096-7,baraay-e didaar yaa kaar?,Business or a visit?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/7.mp3
transcript_1096-8,baraay-e didaar.,For a visit.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/8.mp3
transcript_1096-9,kojaa eghaamat daarin (daarid)?,Where are you going to stay?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/9.mp3
transcript_1096-10,dar hotel-e aazaadi.,At Azadi Hotel.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/10.mp3
transcript_1096-11,khosh begzare (begozarad) rooz khosh.,Have a pleasant stay! Good day!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/11.mp3
transcript_1096-12,mersi hamchenin.,"Thanks, same to you.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1096/12.mp3
vocabulary-5698,اقامت کردن/ ماندن,to stay,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5698.mp3
vocabulary-sample-3727,اقامت خوشی را برای شما آرزو می کنیم.,We wish you a pleasant stay.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3727.mp3
vocabulary-5693,روز خوش / روز بخیر,(Have a) good day!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5693.mp3
vocabulary-sample-3719,روزتون خوش!,Have a good day!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3719.mp3
vocabulary-5694,پاسپورت / گذرنامه,passport,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5694.mp3
vocabulary-sample-3720,باید پاسپورتمو (پاسپورتم را) تمدید کنم.,I have to renew (extend the date of expiration of) my passport.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3720.mp3
vocabulary-5697,دیدار,visit,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5697.mp3
vocabulary-sample-3724,اخذ ویزای دیدار از خانواده ضروری است.,Obtaining a visitor's visa is required.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3724.mp3
vocabulary-4564,کار,business,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/4564.mp3
vocabulary-sample-3725,کارش داره میگیره.,His (her) business is becoming bigger.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3725.mp3
vocabulary-sample-3470,پدر من یک کسب و کار دارد.,My dad owns a business.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3470.mp3
vocabulary-5696,چه مدت؟,How long?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5696.mp3
vocabulary-sample-3722,چه مدت طول خواهد کشید؟,How long does it last?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3722.mp3
vocabulary-1708,حدود,about,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/1708.mp3
vocabulary-sample-3723,شما حدود چه ساعتی می رسید؟,About what time will you arrive?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3723.mp3
116177,خوش آمدید,welcome,https://d1pra95f92lrn3.cloudfront.net/audio/116177.mp3
vocabulary-sample-3718,به زندگی من خوش آمدید! (اسم یک برنامه تلویزیونی است),Welcome to my life! (TV show title),https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3718.mp3
vocabulary-5695,چه,"how, what, which",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5695.mp3
vocabulary-sample-3721,چقدر (چه + قدر) پول لازم داری؟,How much money do you need?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3721.mp3
transcript_1097-1,امسال تابستون (تابستان) مرخصی می گیری؟,Will you take days off this summer?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/1.mp3
transcript_1097-2,احتمالاً، می‌خوام (می‌‌خواهم) برم (بروم) ارمنستان.,"Probably, I want to go to Armenia.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/2.mp3
transcript_1097-3,من می‌خوام (می‌‌خواهم) یه (یک) هفته اواخر تابستون (تابستان) برم (بروم) شیراز.,I want to go to Shiraz for a week in late summer.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/3.mp3
transcript_1097-4,من تو شیراز یک هتل خوب می‌شناسم.,I know a good hotel in Shiraz.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/4.mp3
transcript_1097-5,واقعاً؟ می‌تونی (می‌‌توانی‌) برام (برایم) تخفیف بگیری؟,Really? Can you get me a discount too?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/5.mp3
transcript_1097-6,آره صاحب هتل آشنای خانوادگی ماست (ما است). دقیقاً کی می‌خوای (می‌‌خواهی‌) بری (بروی)؟,"Yeah, the owner is a family acquaintance. When are you going exactly?",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/6.mp3
transcript_1097-7,هنوز نمی‌دونم (نمی‌‌دانم).,I don't know yet.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/7.mp3
transcript_1097-8,وقتی تاریخش مشخص شد به من خبر بده.,"When the date is set, let me know.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/8.mp3
transcript_1097-9,تو شیراز می‌خوام (می‌‌خواهم) هر روز کلم پلو بخورم.,"In Shiraz, I'd like to eat Kalam polo every day.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/9.mp3
transcript_1097-10,خوبه (خوب است) که فقط یه (یک) هفته می‌مونی (می‌‌مانی).,It's good that you're staying just one week.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/10.mp3
transcript_1097-1,emsaal taabestoon (taabestaan) morakhassi migiri?,Will you take days off this summer?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/1.mp3
transcript_1097-2,"ehtemaalan, mikhaam (mikhaaham) beram (beravam) armanestaan.","Probably, I want to go to Armenia.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/2.mp3
transcript_1097-3,man mikhaam (mikhaaham) ye (yek) hafte avaakher-e taabestoon (taabestaan) beram (beravam) Shiraaz.,I want to go to Shiraz for a week in late summer.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/3.mp3
transcript_1097-4,man too Shiraaz yek hotel-e khoob mishnaasam.,I know a good hotel in Shiraz.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/4.mp3
transcript_1097-5,vaaqe'an? mitooni (mitavaani) baraam　(baraayam) takhfif begiri?,Really? Can you get me a discount too?,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/5.mp3
transcript_1097-6,aare saaheb-e hotel aashnaa-ye maast (maa ast). daqiqan key mikhaay (mikhaahi) beri (beravi)?,"Yeah, the owner is a family acquaintance. When are you going exactly?",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/6.mp3
transcript_1097-7,hanooz nemidoonam (nemidaanam).,I don't know yet.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/7.mp3
transcript_1097-8,vaqti taarikhash moshakhkhas shod be man khabar bede.,"When the date is set, let me know.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/8.mp3
transcript_1097-9,too Shiraaz mikhaam (mikhaaham) har rooz kalam-polo bekhoram.,"In Shiraz, I'd like to eat Kalam polo every day.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/9.mp3
transcript_1097-10,khoobe (khoob ast) ke faqat yek hafte mimooni (mimaani).,It's good that you're staying just one week.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1097/10.mp3
vocabulary-5700,مرخصی گرفتن,to take (a) day(s) off,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5700.mp3
vocabulary-sample-3729,فردا رو (را) مرخصی گرفته (گرفته است)!,She (he) has taken tomorrow off!,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3729.mp3
vocabulary-5701,اواخر,late,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/5701.mp3
vocabulary-sample-3730,اواخر فوریه میاد (می آید).,He's coming in late February.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3730.mp3
1702002,تاریخ,date,https://d1pra95f92lrn3.cloudfront.net/audio/1702002.mp3
vocabulary-sample-3734,تاریخ ساز شدیم.,We made history.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3734.mp3
