id,url,english_text,texts
vocabulary-sample-3789,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3789.mp3,This charity gives poor children non-cash aid.,"[""این موسسه خیریه به بچه های محروم کمک غیرنقدی میکنه (می کند).""]"
vocabulary-6395,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6395.mp3,count on someone's help,"[""روی کمک کسی حساب کردن""]"
vocabulary-sample-3824,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3824.mp3,I always count on your help.,"[""من همیشه روی کمکت حساب می کنم.""]"
vocabulary-6389,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6389.mp3,instruct,"[""آموزش دادن""]"
vocabulary-sample-3819,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3819.mp3,Teaching kids a second language is not an easy job.,"[""آموزش دادن زبان دوم به بچه ها کار آسونی (آسانی)‌ نیست.""]"
transcript_1279-1,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/1.mp3,"Every summer, it's getting hotter and hotter.","[""هرسال تابستون (تابستان) هوا داره (دارد) گرمتر و گرمتر می‌شه (می‌شود)."", ""har saal taabestoon (taabestaan) havaa daare (daarad) garmtar-o (va) garmtar mishe (mishavad).""]"
transcript_1279-2,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/2.mp3,It already snows less in winters as well.,"[""زمساتونام (زمستان‌ها هم) دیگه (دیگر) کمتر برف میاد (می‌آید)."", ""zemestoonaam (zemestaan-haa ham) dige (digar) kamtar barf miyaad (miaayad).""]"
transcript_1279-3,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/3.mp3,"Do you remember how, as kids, we wouldn't hear so much news about floods and droughts?","[""یادته (یادت هست) بچه بودیم انقدر (اینقدر) خبر سیل و خشکسالی نبود."", ""yaadete (yaadat hast) bachche boodim enqadr (inqadr) khabar-e seyl-o khoshksaali nabood.""]"
transcript_1279-4,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/4.mp3,"The issue of climate change is really serious, but no one seems to take serious actions toward it.","[""مسئله تغییر اقلیم واقعاً جدیه (جدی است) ولی انگار کسی نمی‌خواد (نمی‌خواهد) اقدام جدی در موردش انجام بده (بدهد)."", ""mas'ale-ye taghyir-e eqlim vaaqe'an jeddi-ye (jeddi ast). vali engaar kasi nemikhaad (nemikhaahad) eqdaam-e jeddi dar moredesh (moredash) anjaam bede (bedahad).""]"
transcript_1279-5,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/5.mp3,We shouldn't wait for others. We should start with ourselves.,"[""ما نباید منتظر دیگران باشیم. باید از خودمون (خودمان) شروع کنیم."", ""maa nabaayad montazer-e digaraan baashim. baayad az khodemoon (khodemaan) shooroo' konim.""]"
transcript_1279-6,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/6.mp3,For example what can I do?,"[""مثلاً من چه کاری می‌تونم (می‌توانم) بکنم؟"", ""masalan man che kaari mitoonam (mitavaanam) bokonam?""]"
transcript_1279-7,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/7.mp3,You can do so much. I'd found a list in the newspaper ...here it is.,"[""خیلی کار می‌شه (می‌شود) کرد. من یه (یک) لیست تو (در) روزنامه پیدا کرده بودم.... اینجاس (اینجا است)."", ""kheyli kaar mishe (mishavad) kard. man ye (yek) list too (dar) rooznaame peydaa karde boodam...injaas (injaa ast).""]"
transcript_1279-8,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/8.mp3,Let me see.,"[""بده ببینم."", ""bede bebinam.""]"
transcript_1279-9,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/9.mp3,"For example, recycling plastics and paper. Of course, recycling is not so organized in Iran.","[""مثلاً بازیافت پلاستیک و کاغذ. البته بازیافت تو (در) ایران خیلی سازمان یافته نیست."", ""masalan baazyaaf-e pelaastik-o kaaghaz. albatte baazyaaft too (dar) iraan kheyli saazmaan yaafte nist.""]"
transcript_1279-10,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1279/10.mp3,"Yeah, it's got a long way to go to meet the global standard.","[""آره حالا حالا ها مونده (مانده است) تا به استاندارد جهانی برسیم."", ""aare haalaa haalaa-haa moonde (maande ast) taa be estaandaard-e jahaani beresim.""]"
116859,https://d1pra95f92lrn3.cloudfront.net/audio/116859.mp3,flood,"[""سیل""]"
vocabulary-sample-3791,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3791.mp3,This area is flood-prone.,"[""این منطقه سیل خیزه (خیز است).""]"
vocabulary-sample-2505,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2505.mp3,One of the most famous floods happened at Tajrish square in Tehran in 1987.,"[""یکی از معروفترین سیل ها در ایران در سال ۱۹۸۷ در میدان تجریش تهران اتفاق افتاد.""]"
vocabulary-2864,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2864.mp3,drought,"[""خشکسالی""]"
vocabulary-sample-3792,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3792.mp3,Drought is one of Iran's serious crises in the future.,"[""خشکسالی یکی از بحران های جدی ایران در آینده است.""]"
vocabulary-sample-2506,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/2506.mp3,Drought is a real threat and unavoidable in many parts of Iran.,"[""در بسياری از نواحی ايران، خشکسالی يک تهدید حتمی و اجتناب ناپذيرمی‌باشد.""]"
vocabulary-6399,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6399.mp3,ourselves,"[""خودمان""]"
vocabulary-sample-3828,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3828.mp3,"This year nobody's invited, only ourselves.","[""امسال هیچ کس دعوت نیست فقط خودمونیم (خودمانیم).""]"
vocabulary-6400,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6400.mp3,organized,"[""سازمان یافته""]"
vocabulary-sample-3829,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3829.mp3,Sending help to earthquake-affected areas has become more organized.,"[""کمک رسانی به مناطق زلزله زده سازمان یافته تر شده (است).""]"
vocabulary-6397,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6397.mp3,climate change,"[""تغییر اقلیم""]"
vocabulary-sample-3826,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3826.mp3,The effects of climate change are quite tangible.,"[""اثرات تغییر اقلیم کاملاً محسوس هستند.""]"
vocabulary-6398,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6398.mp3,others,"[""دیگران""]"
vocabulary-sample-3827,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3827.mp3,You shouldn't worry about what others think of you.,"[""نباید نگران باشی که دیگران در موردت چی (چه) فکر می کنن (می کنند).""]"
vocabulary-6402,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6402.mp3,action,"[""اقدام""]"
vocabulary-sample-3832,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3832.mp3,What's the next action?,"[""اقدام بعدی چیه (چیست)؟""]"
775126,https://d1pra95f92lrn3.cloudfront.net/audio/775126.mp3,serious,"[""جدی""]"
vocabulary-sample-3790,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3790.mp3,Are you serious (about this decision)?,"[""تصمیمت جدیه (جدی است)؟""]"
vocabulary-6401,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/6401.mp3,global,"[""جهانی""]"
vocabulary-sample-3830,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/3830.mp3,Loneliness and depression are global problems.,"[""تنهایی و افسردگی مشکلات جهانین (جهانی هستند).""]"
755246,https://d1pra95f92lrn3.cloudfront.net/audio/755246.mp3,problem,"[""مسئله""]"
transcript_1280-1,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/1.mp3,"Hello, good day. I had a question about the conditions for the cancellation of plane tickets.","[""سلام، روزتون (تان) بخیر. در مورد شرایط کنسل کردن بلیط هواپیما سؤال داشتم."", ""salaam, roozetoon (taan) bekheyr. dar mored-e sharaayet-e kansel kardan-e belit-e havaapeymaa so'aal daashtam.""]"
transcript_1280-2,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/2.mp3,"Hello, good day to you too. Please go ahead.","[""سلام، روز شما هم بخیر. بفرمائید."", ""salaam, rooz-e shomaa ham bekheyr. befarmaayid.""]"
transcript_1280-3,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/3.mp3,I've bought a ticket for Shiraz for next Saturday. Though I might not make it to the flight. I wanted to know about cancellation conditions.,"[""من یه (یک) بلیط برای شیراز برای شنبه آینده خریدم. اما ممکنه (ممکن است) به خاطر کارم نتونم (نتوانم) به پرواز برسم. می‌خواستم شرایط کنسلی رو (کنسلی را) بدونم (بدانم)."", ""man ye (yek) belit baraaye shiraaz baraaye shanbe-ye aayande gerftam. ammaa momkene (momken ast) be khaater-e kaaram natoonam (natavaanam) be parvaaz beresam. mikhaastam sharaayet-e kanseli ro (kanseli raa) bedoonam (bedaanam).""]"
transcript_1280-4,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/4.mp3,Cancellation charges depend on your flight class and when you cancel your flight.,"[""جریمه کنسلی بستگی به کلاس پرواز و زمانی که پروازتون رو (پروازتان را) کنسل می‌کنین (می‌کنید) داره (دارد)."", ""jarime-ye kanseli bastegi be kelaas-e parvaaz-o (va) zamaani ke paraazetoon ro (parvaazetaan raa) kansel mikonin (mikonid) daare (daarad).""]"
transcript_1280-5,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/5.mp3,"I fly economy. For instance, if I couldn't make it to my flight, how much of the ticket fee would you return to me?","[""کلاس پروازم اکونومیه (اکونومی است). مثلاً اگر شنبه من نتونم (نتوانم) به پروازم برسم چقدر از هزینه بلیط رو (بلیط را) بهم برمیگردونین (به من برمیگردانید)؟"", ""kelaas-e parvaazam ekonomi-ye (ekonomi ast). masalan agar shanbe man natooam (natavaanam) be parvaazam beresam che qadr az hazine-ye belitam ro (belitam raa) behem barmigardoonin (be man bar migardaanid)?""]"
transcript_1280-6,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/6.mp3,"According to this table, you will be charged 10% for canceling the flight before noon of the day before the flight, 30% from then until three hours before the flight, and 50% from three hours before the flight and afterward.","[""طبق این جدول، برای کنسلی تا ۱۲ ظهر یه (یک) روز قبل از پرواز ٪۱۰، تا سه ساعت قبل پرواز ٪۳۰، از سه ساعت قبل پرواز به بعد ٪۵۰ جریمه می‌شین (می‌شوید)."", ""tebq-e in jadval, baraaye kanseli taa davaazdah-e zohr-e ye (yek) rooz-e qabl az parvaaz dah darsad, taa se saa'at qabl-e parvaaz be ba'd panjaah darsad jarime mishin (mishavid).""]"
transcript_1280-7,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/7.mp3,Can I cancel my ticket online?,"[""می‌تونم (می‌توانم) بلیطم رو (بلیطم را) آنلاین کنسل کنم؟"", ""mitoonam (mitavaanam) belitam ro (belitam raa) aanlaayn kansel konam?""]"
transcript_1280-8,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/8.mp3,"Yes, you can, but you'd better contact us.","[""بله می‌تونین (می‌توانید) ولی بهتره (بهتر است) با آژانس تماس بگیرین (بگیرید)."", ""bale mitoonin (mitavaanid) vali behtare (behtar ast) baa aazhans tamaas begirin (begirid).""]"
transcript_1280-9,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/9.mp3,"After deducting the cancellation fee, how do you return the remaining amount?","[""بعد از کسر جریمه کنسلی، مبلغ باقیمونده رو (باقیمانده را) چه طور برمی‌گردونین (برمی‌گردانید)؟"", ""ba'd az kasr-e jarime-ye kanseli mablagh-e baaqimoonda-ro (baaqimaande raa) che tor barmigardoonin (bar migardaanid)?""]"
transcript_1280-10,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/10.mp3,"We will deposit it to your bank account. However, you should make a request for it.","[""به حسابتون (حسابتان) واریز می‌کنیم. البته باید براش (برایش) درخواست بدین (بدهید)."", ""be hesaabetoon (hesaab-etaan) vaariz mikonim. albatte baayad baraash (baraayash) darkhaast bedin (bedahid).""]"
transcript_1280-11,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_1280/11.mp3,How long does this process of returning the money usually take?,"[""این پروسه برگردوندن (برگرداندن) پول معمولاً چقدر طول می‌کشه (می‌کشد)؟"", ""in porose-ye bargardoondan-e (bargardaandan-e) pool ma'moolan che qadr tool mikeshe (mikeshad).""]"
